Partner, Date, Manager Nickname, Worker Nickname, Number, Partner Nickname, Partner ID, Money Out, Money In, Type
P, 29-08-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 19609.0, 0.0, M
P, 29-08-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 0.0, 0.0, M
P, 29-08-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 16569.0, 0.0, M
P, 29-08-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 29-08-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 29-08-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 29-08-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 29-08-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 29-09-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0, M
P, 29-09-2015, MalayP2, รายการโป๊ว, 2, ปีนัง, 2.0, 3120.1190476190477, 0.0, M
P, 29-09-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 26660.0, 0.0, M
P, 29-09-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 6122.0, 0.0, M
P, 29-09-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 31561.0, 0.0, M
P, 29-09-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 29-09-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 29-09-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 29-09-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 29-09-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 03-01-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 966.9047619047618, 0.0, M
P, 03-01-2015, MalayP2, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 40727.0, 0.0, M
P, 03-01-2015, MalayP2, รายการโป๊ว, 3, ปีนัง, 2.0, 5164.4047619047615, 23214.285714285714, M
P, 03-01-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 69055.0, 0.0, M
P, 03-01-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 47704.0, 125000.0, M
P, 03-01-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-01-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-01-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-01-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-01-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 03-01-2016, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 6758.0, 0.0, M
P, 03-01-2016, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 40581.0, 0.0, M
P, 03-01-2016, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 1619.0, 0.0, M
P, 03-01-2016, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 42210.0, 0.0, M
P, 03-01-2016, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-01-2016, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-01-2016, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-01-2016, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-01-2016, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 03-10-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0, M
P, 03-10-2015, MalayP2, รายการโป๊ว, 2, ปีนัง, 2.0, 3518.5714285714284, 0.0, M
P, 03-10-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 32931.0, 0.0, M
P, 03-10-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 9791.0, 0.0, M
P, 03-10-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 27912.0, 0.0, M
P, 03-10-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-10-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-10-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-10-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-10-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 03-11-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0, M
P, 03-11-2015, MalayP2, รายการโป๊ว, 2, ปีนัง, 2.0, 9108.214285714286, 0.0, M
P, 03-11-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 28485.0, 0.0, M
P, 03-11-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 3554.0, 0.0, M
P, 03-11-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 22512.0, 0.0, M
P, 03-11-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-11-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-11-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-11-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-11-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 4080.0, 0.0, M
P, 03-02-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 41.666666666666664, 0.0, M
P, 03-02-2015, MalayP2, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 74105.0, 2250.0, M
P, 03-02-2015, MalayP2, รายการโป๊ว, 3, ปีนัง, 2.0, 7067.7380952380945, 0.0, M
P, 03-02-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 31823.0, 0.0, M
P, 03-02-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 29346.0, 0.0, M
P, 03-02-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-02-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-02-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-02-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-02-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 03-02-2016, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 3147.0, 0.0, M
P, 03-02-2016, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 90895.0, 0.0, M
P, 03-02-2016, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 0.0, 0.0, M
P, 03-02-2016, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 64579.0, 0.0, M
P, 03-02-2016, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-02-2016, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-02-2016, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-02-2016, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-02-2016, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 03-03-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0, M
P, 03-03-2015, MalayP2, รายการโป๊ว, 2, ปีนัง, 2.0, 4455.238095238095, 0.0, M
P, 03-03-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 39466.0, 0.0, M
P, 03-03-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 12834.0, 0.0, M
P, 03-03-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 21359.0, 0.0, M
P, 03-03-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-03-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-03-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-03-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-03-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 03-04-2016, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 2632.0, 0.0, M
P, 03-04-2016, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 75603.0, 0.0, M
P, 03-04-2016, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 6265.0, 0.0, M
P, 03-04-2016, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 46080.0, 0.0, M
P, 03-04-2016, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-04-2016, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-04-2016, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-04-2016, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-04-2016, MalayP2, รายการโป๊ว, 10, โกว, โกว, 4080.0, 0.0, M
P, 03-05-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0, M
P, 03-05-2015, MalayP2, รายการโป๊ว, 2, ปีนัง, 2.0, 5588.690476190476, 47619.04761904762, M
P, 03-05-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 62106.0, 0.0, M
P, 03-05-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 22342.0, 0.0, M
P, 03-05-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 43273.0, 0.0, M
P, 03-05-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-05-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-05-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-05-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-05-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 03-05-2016, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 3244.0, 0.0, M
P, 03-05-2016, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 34610.0, 45000.0, M
P, 03-05-2016, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 897.0, 0.0, M
P, 03-05-2016, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 31423.0, 0.0, M
P, 03-05-2016, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-05-2016, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-05-2016, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-05-2016, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-05-2016, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 03-06-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 1436.3095238095239, 0.0, M
P, 03-06-2015, MalayP2, รายการโป๊ว, 2, ปีนัง, 2.0, 4293.333333333333, 0.0, M
P, 03-06-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 78771.0, 18750.0, M
P, 03-06-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 6969.0, 0.0, M
P, 03-06-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 41071.0, 24000.0, M
P, 03-06-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-06-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-06-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-06-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-06-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 03-07-2016, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 6616.0, 0.0, M
P, 03-07-2016, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 69415.0, 0.0, M
P, 03-07-2016, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 2122.0, 0.0, M
P, 03-07-2016, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 44384.0, 30000.0, M
P, 03-07-2016, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-07-2016, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-07-2016, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-07-2016, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-07-2016, MalayP2, รายการโป๊ว, 10, โกว, โกว, 4433.0, 0.0, M
P, 03-08-2016, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 9480.0, 0.0, M
P, 03-08-2016, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 87248.0, 0.0, M
P, 03-08-2016, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 0.0, 0.0, M
P, 03-08-2016, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 54106.0, 140000.0, M
P, 03-08-2016, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 03-08-2016, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 03-08-2016, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 03-08-2016, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 03-08-2016, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 30-01-2016, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 7365.0, 0.0, M
P, 30-01-2016, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 55686.0, 0.0, M
P, 30-01-2016, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 1174.0, 0.0, M
P, 30-01-2016, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 65392.0, 0.0, M
P, 30-01-2016, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 30-01-2016, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 30-01-2016, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 30-01-2016, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 30-01-2016, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 30-12-2015, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 9337.0, 21000.0, M
P, 30-12-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 61611.0, 125000.0, M
P, 30-12-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 14158.0, 7000.0, M
P, 30-12-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 49564.0, 0.0, M
P, 30-12-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 30-12-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 30-12-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 30-12-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 30-12-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 30-03-2016, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 4521.0, 0.0, M
P, 30-03-2016, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 69248.0, 0.0, M
P, 30-03-2016, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 9391.0, 0.0, M
P, 30-03-2016, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 75772.0, 0.0, M
P, 30-03-2016, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 30-03-2016, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 30-03-2016, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 30-03-2016, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 30-03-2016, MalayP2, รายการโป๊ว, 10, โกว, โกว, 5100.0, 0.0, M
P, 30-04-2016, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 2822.0, 0.0, M
P, 30-04-2016, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 25645.0, 0.0, M
P, 30-04-2016, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 138.0, 0.0, M
P, 30-04-2016, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 33132.0, 0.0, M
P, 30-04-2016, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 30-04-2016, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 30-04-2016, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 30-04-2016, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 30-04-2016, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 30-05-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 51.07142857142857, 0.0, M
P, 30-05-2015, MalayP2, รายการโป๊ว, 2, ปีนัง, 2.0, 1494.1666666666665, 0.0, M
P, 30-05-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 37050.0, 0.0, M
P, 30-05-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 3077.0, 0.0, M
P, 30-05-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 48521.0, 1005000.0, M
P, 30-05-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 30-05-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 30-05-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 30-05-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 30-05-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 30-07-2016, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 5773.0, 0.0, M
P, 30-07-2016, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 99727.0, 0.0, M
P, 30-07-2016, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 0.0, 0.0, M
P, 30-07-2016, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 48441.0, 12500.0, M
P, 30-07-2016, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 30-07-2016, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 30-07-2016, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 30-07-2016, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 30-07-2016, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 30-08-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 152.38095238095238, 0.0, M
P, 30-08-2015, MalayP2, รายการโป๊ว, 2, ปีนัง, 2.0, 1759.5238095238094, 0.0, M
P, 30-08-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 25996.0, 112500.0, M
P, 30-08-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 0.0, 0.0, M
P, 30-08-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 23108.0, 30000.0, M
P, 30-08-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 30-08-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 30-08-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 30-08-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 30-08-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 30-09-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0, M
P, 30-09-2015, MalayP2, รายการโป๊ว, 2, ปีนัง, 2.0, 3569.285714285714, 0.0, M
P, 30-09-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 34180.0, 500000.0, M
P, 30-09-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 7344.0, 0.0, M
P, 30-09-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 29667.0, 0.0, M
P, 30-09-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 30-09-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 30-09-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 30-09-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 30-09-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 31-01-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 7.976190476190476, 0.0, M
P, 31-01-2015, MalayP2, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 61513.0, 0.0, M
P, 31-01-2015, MalayP2, รายการโป๊ว, 3, ปีนัง, 2.0, 7023.095238095238, 0.0, M
P, 31-01-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 26441.0, 0.0, M
P, 31-01-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 23852.0, 0.0, M
P, 31-01-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 31-01-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 31-01-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 31-01-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 31-01-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 31-01-2016, MalayP2, รายการโป๊ว, 1, ปีนัง Ringgit, ปีนัง Ringgit, 6177.0, 361560.0, M
P, 31-01-2016, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 39314.0, 6000000.0, M
P, 31-01-2016, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 574.0, 0.0, M
P, 31-01-2016, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 50664.0, 4200000.0, M
P, 31-01-2016, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 31-01-2016, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 31-01-2016, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 31-01-2016, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 31-01-2016, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 31-10-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0, M
P, 31-10-2015, MalayP2, รายการโป๊ว, 2, ปีนัง, 2.0, 7990.47619047619, 0.0, M
P, 31-10-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 66210.0, 0.0, M
P, 31-10-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 20100.0, 0.0, M
P, 31-10-2015, MalayP2, รายการโป๊ว, 5, สมชาย, สมชาย, 25326.0, 0.0, M
P, 31-10-2015, MalayP2, รายการโป๊ว, 6, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0, M
P, 31-10-2015, MalayP2, รายการโป๊ว, 7, RN, RN, 0.0, 0.0, M
P, 31-10-2015, MalayP2, รายการโป๊ว, 8, ม, ม, 0.0, 0.0, M
P, 31-10-2015, MalayP2, รายการโป๊ว, 9, T5, T5, 0.0, 0.0, M
P, 31-10-2015, MalayP2, รายการโป๊ว, 10, โกว, โกว, 0.0, 0.0, M
P, 31-03-2015, MalayP2, รายการโป๊ว, 1, ปีนัง, 1.0, 342.85714285714283, 0.0, M
P, 31-03-2015, MalayP2, รายการโป๊ว, 2, ปีนัง, 2.0, 5001.785714285714, 8928.571428571428, M
P, 31-03-2015, MalayP2, รายการโป๊ว, 3, อลอนสตาร์, อลอนสตาร์, 73492.0, 0.0, M
P, 31-03-2015, MalayP2, รายการโป๊ว, 4, เฮียง้วน, เฮียง้วน, 3933.0, 0.0, M
